api,cum_gor_180,cum_gor_30,cum_gor_365,cum_gor_545,cum_gor_730,cum_gor_90,cum_oil_180,cum_oil_30,cum_oil_365,cum_oil_545,cum_oil_730,cum_oil_90,cum_water_180,cum_water_30,cum_water_365,cum_water_545,cum_water_730,cum_water_90,cum_wc_180,cum_wc_30,cum_wc_365,cum_wc_545,cum_wc_730,cum_wc_90
33025012430000,0.3919726729291204,0.5004584632312489,0.33851030110935026,0.5134589502018843,0.4675438596491228,0.504149377593361,20071.16129032258,8097.1612903225805,40791.51612903226,53919.13333333333,61909.8064516129,13285.612903225807,33872.54838709677,13907.83870967742,74988.2258064516,104501.73333333334,121805.48387096774,22228.645161290322,65.38916256157636,63.200161965177486,64.49071468767586,69.8824483177949,69.8173153296267,59.04842820730671
33025012440000,0.5625294950448325,0.5443954819429672,0.5517068273092369,0.5050415183867141,0.8728362183754993,0.5408137793310035,55841.21428571428,18469.25806451613,91367.87096774194,118293.77777777778,143226.9,37819.8,22504.535714285714,5265.193548387097,42505.903225806454,58319.2962962963,73343.7,14451.7,31.744242229022387,22.026066350710902,37.885874649204865,39.089595375722546,46.50997150997151,33.20550229262192
33025012450000,0.736299648064354,0.7480524603096341,1.383148831488315,0.6231551328304362,0.6851578636766008,1.1909845788849347,26687.08,9813.870967741936,59123.71428571428,83046.32142857143,110007.96666666666,18702.655172413793,18252.92,4471.935483870968,42617.857142857145,59281.46428571428,83456.36666666667,9049.965517241379,51.190184049079754,31.303346430023034,43.26587578506629,43.89032020610968,38.38181818181818,33.13769035532995
33025012460000,0.7022934030615025,0.6791519002810705,0.43346659051970304,0.442523136872869,0.8226822682268227,0.5315590904456001,86623.0,27526.677419354837,141780.96,170445.46666666667,192616.9655172414,57146.41935483871,49758.275862068964,14107.838709677419,96073.16,119532.26666666666,136776.06896551725,31527.064516129034,35.437695635353286,37.73635153129161,47.81442479634413,48.24152275305685,0.1198681450404555,38.556481423469705
33025012470000,0.5038088281331524,0.5375593409662106,0.9182984469952734,0.5584645321068459,0.7715913267181184,0.5443636862314866,100383.0,30683.67741935484,155337.0,193562.61290322582,226505.32258064515,65223.709677419356,35877.57142857143,10221.16129032258,57694.0,75374.64516129032,104020.6129032258,23296.451612903227,29.624733788646544,29.243232562734637,28.246124031007753,44.42041097237243,36.462346760070055,25.110403615076514
33025012480000,2.4038787132522703,1.0750384530872337,1.375598086124402,0.8225735617039965,,0.8015253313964046,57759.52,8808.387096774193,99776.16666666667,139688.8,,34740.0,29664.8,8615.806451612903,49198.083333333336,75211.43333333333,,21538.0,36.934575810522226,49.447375728964175,44.13258487035552,48.46667421070499,,27.77231293855335
33025012490000,1.5888418079096045,1.3329849895496866,2.055137844611529,1.8038325769036814,1.819524727039178,1.5400392541707557,69503.58064516129,20192.0,107807.0,134996.8,158390.41379310345,44621.48387096774,20446.8064516129,7139.157894736842,30412.8,37754.26666666667,43463.93103448276,14034.225806451614,20.216362407031777,25.023149796994087,22.544325093826842,19.357462383082552,18.94846434148881,20.749727795924716
33025012500000,0.618781788859943,0.8478172451193059,1.3048948299587182,1.2637905483286678,1.0770965757637891,0.3822950819672131,70740.87096774194,14276.129032258064,131422.8064516129,168581.26666666666,204994.3448275862,43469.51612903226,36656.77419354839,15924.193548387095,60794.16129032258,75313.66666666667,89979.8275862069,28264.32258064516,23.257806549885757,52.72855449097959,31.056447787490683,28.282947567312235,35.955351280367694,26.768754668658627
33025012510000,0.9444444444444444,0.4488802336903603,0.7258341933264534,0.7330316742081447,0.32021604938271603,0.7094117647058824,5785.2,2149.0,11173.9,23439.36,29428.225806451614,3886.967741935484,2682.2,914.0,8868.866666666667,19944.56,25608.25806451613,1719.225806451613,32.11963589076723,28.181818181818183,50.24816019168235,56.8359375,48.3047467092142,36.94362017804154
33025012520000,0.15720911872101057,0.02527267890396382,0.3786473956913008,0.290704558910598,0.3062843197071385,0.32281879194630875,38002.620689655174,15210.947368421053,80292.83870967742,103562.83870967742,120488.61111111111,24198.06451612903,41594.93103448276,17118.0,121597.16129032258,168164.16129032258,195452.83333333334,25124.25806451613,58.748575150626934,59.445463372532096,69.74672056760993,67.76102309601069,68.8403041825095,39.0218948229998
33025012530000,0.43516542155816434,0.4410495425513551,0.3568539325842697,0.403747870528109,0.2282958199356913,0.2881642512077295,40842.645161290326,6366.210526315789,58103.833333333336,70287.70967741935,82177.33333333333,24081.0,27492.967741935485,4479.0526315789475,36424.5,42897.16129032258,49660.22222222222,17017.0,31.405563689604683,46.3561440874155,35.31976744186046,44.0774849158463,31.548055759354366,39.28728552573691
33025012540000,0.6115966386554622,0.763538873994638,0.757773631840796,1.3128177682633129,1.1593426223651304,0.8676739926739927,57968.354838709674,14849.677419354839,89026.41935483871,115816.4,134504.56,36116.2,42804.45161290323,21430.74193548387,58172.3870967742,72856.6,83440.92,32266.666666666668,31.10236220472441,34.711942388477695,33.745364647713224,34.66783216783217,38.0340934248395,31.08236036604607
33025012550000,1.3961748633879782,1.0285793306905135,1.7336387434554974,0.9938338774029742,0.7224321538990037,1.3891169227160782,55803.645161290326,15077.066666666666,82518.0,107099.8,126596.9,35040.5,26111.935483870966,10279.333333333334,36357.666666666664,46408.73333333333,54239.8,18859.0,26.097930338213025,33.46215188320451,23.19034852546917,24.320614877847927,29.224410406029662,26.649462365591397
33025012560000,0.7719685039370079,0.416166607836216,0.18698175787728027,0.25895316804407714,0.35289855072463766,0.4246666666666667,31233.0,9987.967741935485,47242.89655172414,59465.032258064515,69031.0,19999.0,77693.0,29571.612903225807,126193.27586206897,166445.74193548388,197625.3,47221.96666666667,72.92341804536926,65.84071863507566,75.20049352251696,76.40712335889769,76.6378872524124,73.11667363641794
