DISTRICT_NO}DISTRICT_NAME}OFFICE_PHONE_NO}OFFICE_LOCATION
01}01}2102271313}San Antonio
02}02}2102271313}San Antonio
03}03}7138695001}Houston
04}04}3612423113}Corpus Christi
05}05}9039843026}Kilgore
06}06}9039843026}Kilgore
07}6E}9039843026}Kilgore
08}7B}9156773545}Abilene
09}7C}9156577450}San Angelo
10}08}9156845581}Midland
11}8A}9156845581}Midland
13}09}9407232153}Wichita Falls
14}10}8066651653}Pampa
20}20}5124636887}State Wide
