,API_State_Code,State_Name,County_Code,County_Name
2514,39,SOUTH CAROLINA,33,DILLON
2515,39,SOUTH CAROLINA,35,DORCHESTER
2516,39,SOUTH CAROLINA,37,EDGEFIELD
2517,39,SOUTH CAROLINA,39,FAIRFIELD
2518,39,SOUTH CAROLINA,41,FLORENCE
2519,39,SOUTH CAROLINA,43,GEORGETOWN
2520,39,SOUTH CAROLINA,45,GREENVILLE
2521,39,SOUTH CAROLINA,47,GREENWOOD
2522,39,SOUTH CAROLINA,49,HAMPTON
2523,39,SOUTH CAROLINA,51,HORRY
2524,39,SOUTH CAROLINA,53,JASPER
2525,39,SOUTH CAROLINA,55,KERSHAW
2526,39,SOUTH CAROLINA,57,LANCASTER
2527,39,SOUTH CAROLINA,59,LAURENS
2528,39,SOUTH CAROLINA,61,LEE
2529,39,SOUTH CAROLINA,63,LEXINGTON
2530,39,SOUTH CAROLINA,65,MC CORMICK
2531,39,SOUTH CAROLINA,67,MARION
2532,39,SOUTH CAROLINA,69,MARLBORO
2533,39,SOUTH CAROLINA,71,NEWBERRY
2534,39,SOUTH CAROLINA,73,OCONEE
2535,39,SOUTH CAROLINA,75,ORANGEBURG
2536,39,SOUTH CAROLINA,77,PICKENS
2537,39,SOUTH CAROLINA,79,RICHLAND
2538,39,SOUTH CAROLINA,81,SALUDA
2539,39,SOUTH CAROLINA,83,SPARTANBURG
2540,39,SOUTH CAROLINA,85,SUMTER
2542,39,SOUTH CAROLINA,89,WILLIAMSBURG
2543,39,SOUTH CAROLINA,91,YORK
2544,39,SOUTH CAROLINA,104,JAMES ISLAND
2545,39,SOUTH CAROLINA,213,BEAUFORT OFFSHORE
2546,39,SOUTH CAROLINA,219,CHARLESTON OFFSHORE
2547,39,SOUTH CAROLINA,229,COLLETON OFFSHORE
2548,39,SOUTH CAROLINA,243,GEORGETOWN OFFSHORE
2549,39,SOUTH CAROLINA,251,HORRY OFFSHORE
2550,40,SOUTH DAKOTA,3,AURORA
2551,40,SOUTH DAKOTA,5,BEADLE
2552,40,SOUTH DAKOTA,7,BENNETT
2553,40,SOUTH DAKOTA,9,BON HOMME
2554,40,SOUTH DAKOTA,11,BROOKINGS
2555,40,SOUTH DAKOTA,13,BROWN
2556,40,SOUTH DAKOTA,15,BRULE
2557,40,SOUTH DAKOTA,17,BUFFALO
2558,40,SOUTH DAKOTA,19,BUTTE
2559,40,SOUTH DAKOTA,21,CAMPBELL
2560,40,SOUTH DAKOTA,23,CHARLES MIX
2561,40,SOUTH DAKOTA,25,CLARK
2562,40,SOUTH DAKOTA,27,CLAY
2563,40,SOUTH DAKOTA,29,CODINGTON
2564,40,SOUTH DAKOTA,31,CORSON
2565,40,SOUTH DAKOTA,33,CUSTER
2566,40,SOUTH DAKOTA,35,DAVISON
2567,40,SOUTH DAKOTA,37,DAY
2568,40,SOUTH DAKOTA,39,DEUEL
2569,40,SOUTH DAKOTA,41,DEWEY
2570,40,SOUTH DAKOTA,43,DOUGLAS
2571,40,SOUTH DAKOTA,45,EDMUNDS
2572,40,SOUTH DAKOTA,47,FALL RIVER
2573,40,SOUTH DAKOTA,49,FAULK
2574,40,SOUTH DAKOTA,51,GRANT
2575,40,SOUTH DAKOTA,53,GREGORY
2576,40,SOUTH DAKOTA,55,HAAKON
2577,40,SOUTH DAKOTA,57,HAMLIN
2578,40,SOUTH DAKOTA,59,HAND
2579,40,SOUTH DAKOTA,61,HANSON
2580,40,SOUTH DAKOTA,63,HARDING
2581,40,SOUTH DAKOTA,65,HUGHES
2582,40,SOUTH DAKOTA,67,HUTCHINSON
2583,40,SOUTH DAKOTA,69,HYDE
2584,40,SOUTH DAKOTA,71,JACKSON
2585,40,SOUTH DAKOTA,73,JERAULD
2586,40,SOUTH DAKOTA,75,JONES
2587,40,SOUTH DAKOTA,77,KINGSBURY
2588,40,SOUTH DAKOTA,79,LAKE
2589,40,SOUTH DAKOTA,81,LAWRENCE
2590,40,SOUTH DAKOTA,83,LINCOLN
2591,40,SOUTH DAKOTA,85,LYMAN
2592,40,SOUTH DAKOTA,87,MC COOK
2594,40,SOUTH DAKOTA,91,MARSHALL
2595,40,SOUTH DAKOTA,93,MEADE
2596,40,SOUTH DAKOTA,95,MELLETTE
2597,40,SOUTH DAKOTA,97,MINER
2598,40,SOUTH DAKOTA,99,MINNEHAHA
2599,40,SOUTH DAKOTA,101,MOODY
2600,40,SOUTH DAKOTA,103,PENNINGTON
2601,40,SOUTH DAKOTA,105,PERKINS
2602,40,SOUTH DAKOTA,107,POTTER
2603,40,SOUTH DAKOTA,109,ROBERTS
2604,40,SOUTH DAKOTA,111,SANBORN
2605,40,SOUTH DAKOTA,113,SHANNON
2606,40,SOUTH DAKOTA,115,SPINK
2607,40,SOUTH DAKOTA,117,STANLEY
2608,40,SOUTH DAKOTA,119,SULLY
2609,40,SOUTH DAKOTA,121,TODD
2610,40,SOUTH DAKOTA,123,TRIPP
2611,40,SOUTH DAKOTA,125,TURNER
2612,40,SOUTH DAKOTA,127,UNION
2613,40,SOUTH DAKOTA,129,WALWORTH
2614,40,SOUTH DAKOTA,131,WASHABAUGH
2615,40,SOUTH DAKOTA,135,YANKTON
2616,40,SOUTH DAKOTA,137,ZIEBACH
2617,41,TENNESSEE,1,ANDERSON
2618,41,TENNESSEE,3,BEDFORD
2619,41,TENNESSEE,5,BENTON
2620,41,TENNESSEE,7,BLEDSOE
2621,41,TENNESSEE,9,BLOUNT
2622,41,TENNESSEE,11,BRADLEY
2623,41,TENNESSEE,13,CAMPBELL
2624,41,TENNESSEE,15,CANNON
2625,41,TENNESSEE,17,CARROLL
2626,41,TENNESSEE,19,CARTER
2627,41,TENNESSEE,21,CHEATHAM
2628,41,TENNESSEE,23,CHESTER
2629,41,TENNESSEE,25,CLAIBORNE
2630,41,TENNESSEE,27,CLAY
2631,41,TENNESSEE,29,COCKE
2632,41,TENNESSEE,31,COFFEE
2633,41,TENNESSEE,33,CROCKETT
2634,41,TENNESSEE,35,CUMBERLAND
2635,41,TENNESSEE,37,DAVIDSON
2636,41,TENNESSEE,39,DECATUR
2637,41,TENNESSEE,41,DE KALB
2638,41,TENNESSEE,43,DICKSON
2639,41,TENNESSEE,45,DYER
2640,41,TENNESSEE,47,FAYETTE
2641,41,TENNESSEE,49,FENTRESS
2642,41,TENNESSEE,51,FRANKLIN
2643,41,TENNESSEE,53,GIBSON
2644,41,TENNESSEE,55,GILES
2646,41,TENNESSEE,59,GREENE
2647,41,TENNESSEE,61,GRUNDY
2648,41,TENNESSEE,63,HAMBLEN
2649,41,TENNESSEE,65,HAMILTON
2650,41,TENNESSEE,67,HANCOCK
2651,41,TENNESSEE,69,HARDEMAN
2652,41,TENNESSEE,71,HARDIN
2653,41,TENNESSEE,73,HAWKINS
2654,41,TENNESSEE,75,HAYWOOD
2655,41,TENNESSEE,77,HENDERSON
2656,41,TENNESSEE,79,HENRY
2657,41,TENNESSEE,81,HICKMAN
2658,41,TENNESSEE,83,HOUSTON
2659,41,TENNESSEE,85,HUMPHREYS
2660,41,TENNESSEE,87,JACKSON
2661,41,TENNESSEE,89,JEFFERSON
2662,41,TENNESSEE,91,JOHNSON
2663,41,TENNESSEE,93,KNOX
2664,41,TENNESSEE,95,LAKE
2665,41,TENNESSEE,97,LAUDERDALE
2666,41,TENNESSEE,99,LAWRENCE
2667,41,TENNESSEE,101,LEWIS
2668,41,TENNESSEE,103,LINCOLN
2669,41,TENNESSEE,105,LOUDON
2670,41,TENNESSEE,107,MC MINN
2671,41,TENNESSEE,109,MC NAIRY
2672,41,TENNESSEE,111,MACON
2673,41,TENNESSEE,113,MADISON
2674,41,TENNESSEE,115,MARION
2675,41,TENNESSEE,117,MARSHALL
2676,41,TENNESSEE,119,MAURY
2677,41,TENNESSEE,121,MEIGS
2678,41,TENNESSEE,123,MONROE
2679,41,TENNESSEE,125,MONTGOMERY
2680,41,TENNESSEE,127,MOORE
2681,41,TENNESSEE,129,MORGAN
2682,41,TENNESSEE,131,OBION
2683,41,TENNESSEE,133,OVERTON
2684,41,TENNESSEE,135,PERRY
2685,41,TENNESSEE,137,PICKETT
2686,41,TENNESSEE,139,POLK
2687,41,TENNESSEE,141,PUTNAM
2688,41,TENNESSEE,143,RHEA
2689,41,TENNESSEE,145,ROANE
2690,41,TENNESSEE,147,ROBERTSON
2691,41,TENNESSEE,149,RUTHERFORD
2692,41,TENNESSEE,151,SCOTT
2693,41,TENNESSEE,153,SEQUATCHIE
2694,41,TENNESSEE,155,SEVIER
2695,41,TENNESSEE,157,SHELBY
2696,41,TENNESSEE,159,SMITH
2698,41,TENNESSEE,163,SULLIVAN
2699,41,TENNESSEE,165,SUMNER
2700,41,TENNESSEE,167,TIPTON
2701,41,TENNESSEE,169,TROUSDALE
2702,41,TENNESSEE,171,UNICOI
2703,41,TENNESSEE,173,UNION
2704,41,TENNESSEE,175,VAN BUREN
2705,41,TENNESSEE,177,WARREN
2706,41,TENNESSEE,179,WASHINGTON
2707,41,TENNESSEE,181,WAYNE
2708,41,TENNESSEE,183,WEAKLEY
2709,41,TENNESSEE,185,WHITE
2710,41,TENNESSEE,187,WILLIAMSON
2711,41,TENNESSEE,189,WILSON
2712,42,TEXAS,1,ANDERSON
2713,42,TEXAS,3,ANDREWS
2714,42,TEXAS,5,ANGELINA
2715,42,TEXAS,7,ARANSAS
2716,42,TEXAS,9,ARCHER
2717,42,TEXAS,11,ARMSTRONG
2718,42,TEXAS,13,ATASCOSA
2719,42,TEXAS,15,AUSTIN
2720,42,TEXAS,17,BAILEY
2721,42,TEXAS,19,BANDERA
2722,42,TEXAS,21,BASTROP
2723,42,TEXAS,23,BAYLOR
2724,42,TEXAS,25,BEE
2725,42,TEXAS,27,BELL
2726,42,TEXAS,29,BEXAR
2727,42,TEXAS,31,BLANCO
2728,42,TEXAS,33,BORDEN
2729,42,TEXAS,35,BOSQUE
2730,42,TEXAS,37,BOWIE
2731,42,TEXAS,39,BRAZORIA
2732,42,TEXAS,41,BRAZOS
2733,42,TEXAS,43,BREWSTER
2734,42,TEXAS,45,BRISCOE
2735,42,TEXAS,47,BROOKS
2736,42,TEXAS,49,BROWN
2737,42,TEXAS,51,BURLESON
2738,42,TEXAS,53,BURNET
2739,42,TEXAS,55,CALDWELL
2740,42,TEXAS,57,CALHOUN
2741,42,TEXAS,59,CALLAHAN
2742,42,TEXAS,61,CAMERON
2743,42,TEXAS,63,CAMP
2744,42,TEXAS,65,CARSON
2745,42,TEXAS,67,CASS
2746,42,TEXAS,69,CASTRO
2747,42,TEXAS,71,CHAMBERS
2748,42,TEXAS,73,CHEROKEE
2750,42,TEXAS,77,CLAY
2751,42,TEXAS,79,COCHRAN
2752,42,TEXAS,81,COKE
2753,42,TEXAS,83,COLEMAN
2754,42,TEXAS,85,COLLIN
2755,42,TEXAS,87,COLLINGSWORTH
2756,42,TEXAS,89,COLORADO
2757,42,TEXAS,91,COMAL
2758,42,TEXAS,93,COMANCHE
2759,42,TEXAS,95,CONCHO
2760,42,TEXAS,97,COOKE
2761,42,TEXAS,99,CORYELL
2762,42,TEXAS,101,COTTLE
2763,42,TEXAS,103,CRANE
2764,42,TEXAS,105,CROCKETT
2765,42,TEXAS,107,CROSBY
2766,42,TEXAS,109,CULBERSON
2767,42,TEXAS,111,DALLAM
2768,42,TEXAS,113,DALLAS
2769,42,TEXAS,115,DAWSON
2770,42,TEXAS,117,DEAF SMITH
2771,42,TEXAS,119,DELTA
2772,42,TEXAS,121,DENTON
2773,42,TEXAS,123,DE WITT
2774,42,TEXAS,125,DICKENS
2775,42,TEXAS,127,DIMMIT
2776,42,TEXAS,129,DONLEY
2777,42,TEXAS,131,DUVAL
2778,42,TEXAS,133,EASTLAND
2779,42,TEXAS,135,ECTOR
2780,42,TEXAS,137,EDWARDS
2781,42,TEXAS,139,ELLIS
2782,42,TEXAS,141,EL PASO
2783,42,TEXAS,143,ERATH
2784,42,TEXAS,145,FALLS
2785,42,TEXAS,147,FANNIN
2786,42,TEXAS,149,FAYETTE
2787,42,TEXAS,151,FISHER
2788,42,TEXAS,153,FLOYD
2789,42,TEXAS,155,FOARD
2790,42,TEXAS,157,FORT BEND
2791,42,TEXAS,159,FRANKLIN
2792,42,TEXAS,161,FREESTONE
2793,42,TEXAS,163,FRIO
2794,42,TEXAS,165,GAINES
2795,42,TEXAS,167,GALVESTON
2796,42,TEXAS,169,GARZA
2797,42,TEXAS,171,GILLESPIE
2798,42,TEXAS,173,GLASSCOCK
2799,42,TEXAS,175,GOLIAD
2800,42,TEXAS,177,GONZALES
2802,42,TEXAS,181,GRAYSON
2803,42,TEXAS,183,GREGG
2804,42,TEXAS,185,GRIMES
2805,42,TEXAS,187,GUADALUPE
2806,42,TEXAS,189,HALE
2807,42,TEXAS,191,HALL
2808,42,TEXAS,193,HAMILTON
2809,42,TEXAS,195,HANSFORD
2810,42,TEXAS,197,HARDEMAN
2811,42,TEXAS,199,HARDIN
2812,42,TEXAS,201,HARRIS
2813,42,TEXAS,203,HARRISON
2814,42,TEXAS,205,HARTLEY
2815,42,TEXAS,207,HASKELL
2816,42,TEXAS,209,HAYS
2817,42,TEXAS,211,HEMPHILL
2818,42,TEXAS,213,HENDERSON
2819,42,TEXAS,215,HIDALGO
2820,42,TEXAS,217,HILL
2821,42,TEXAS,219,HOCKLEY
2822,42,TEXAS,221,HOOD
2823,42,TEXAS,223,HOPKINS
2824,42,TEXAS,225,HOUSTON
2825,42,TEXAS,227,HOWARD
2826,42,TEXAS,229,HUDSPETH
2827,42,TEXAS,231,HUNT
2828,42,TEXAS,233,HUTCHINSON
2829,42,TEXAS,235,IRION
2830,42,TEXAS,237,JACK
2831,42,TEXAS,239,JACKSON
2832,42,TEXAS,241,JASPER
2833,42,TEXAS,243,JEFF DAVIS
2834,42,TEXAS,245,JEFFERSON
2835,42,TEXAS,247,JIM HOGG
2836,42,TEXAS,249,JIM WELLS
2837,42,TEXAS,251,JOHNSON
2838,42,TEXAS,253,JONES
2839,42,TEXAS,255,KARNES
2840,42,TEXAS,257,KAUFMAN
2841,42,TEXAS,259,KENDALL
2842,42,TEXAS,261,KENEDY
2843,42,TEXAS,263,KENT
2844,42,TEXAS,265,KERR
2845,42,TEXAS,267,KIMBLE
2846,42,TEXAS,269,KING
2847,42,TEXAS,271,KINNEY
2848,42,TEXAS,273,KLEBERG
2849,42,TEXAS,275,KNOX
2850,42,TEXAS,277,LAMAR
2851,42,TEXAS,279,LAMB
2852,42,TEXAS,281,LAMPASAS
2854,42,TEXAS,285,LAVACA
2855,42,TEXAS,287,LEE
2856,42,TEXAS,289,LEON
2857,42,TEXAS,291,LIBERTY
2858,42,TEXAS,293,LIMESTONE
2859,42,TEXAS,295,LIPSCOMB
2860,42,TEXAS,297,LIVE OAK
2861,42,TEXAS,299,LLANO
2862,42,TEXAS,301,LOVING
2863,42,TEXAS,303,LUBBOCK
2864,42,TEXAS,305,LYNN
2865,42,TEXAS,307,MC CULLOCH
2866,42,TEXAS,309,MC LENNAN
2867,42,TEXAS,311,MC MULLEN
2868,42,TEXAS,313,MADISON
2869,42,TEXAS,315,MARION
2870,42,TEXAS,317,MARTIN
2871,42,TEXAS,319,MASON
2872,42,TEXAS,321,MATAGORDA
2873,42,TEXAS,323,MAVERICK
2874,42,TEXAS,325,MEDINA
2875,42,TEXAS,327,MENARD
2876,42,TEXAS,329,MIDLAND
2877,42,TEXAS,331,MILAM
2878,42,TEXAS,333,MILLS
2879,42,TEXAS,335,MITCHELL
2880,42,TEXAS,337,MONTAGUE
2881,42,TEXAS,339,MONTGOMERY
2882,42,TEXAS,341,MOORE
2883,42,TEXAS,343,MORRIS
2884,42,TEXAS,345,MOTLEY
2885,42,TEXAS,347,NACOGDOCHES
2886,42,TEXAS,349,NAVARRO
2887,42,TEXAS,351,NEWTON
2888,42,TEXAS,353,NOLAN
2889,42,TEXAS,355,NUECES
2890,42,TEXAS,357,OCHILTREE
2891,42,TEXAS,359,OLDHAM
2892,42,TEXAS,361,ORANGE
2893,42,TEXAS,363,PALO PINTO
2894,42,TEXAS,365,PANOLA
2895,42,TEXAS,367,PARKER
2896,42,TEXAS,369,PARMER
2897,42,TEXAS,371,PECOS
2898,42,TEXAS,373,POLK
2899,42,TEXAS,375,POTTER
2900,42,TEXAS,377,PRESIDIO
2901,42,TEXAS,379,RAINS
2902,42,TEXAS,381,RANDALL
2903,42,TEXAS,383,REAGAN
2904,42,TEXAS,385,REAL
2906,42,TEXAS,389,REEVES
2907,42,TEXAS,391,REFUGIO
2908,42,TEXAS,393,ROBERTS
2909,42,TEXAS,395,ROBERTSON
2910,42,TEXAS,397,ROCKWALL
2911,42,TEXAS,399,RUNNELS
2912,42,TEXAS,401,RUSK
2913,42,TEXAS,403,SABINE
2914,42,TEXAS,405,SAN AUGUSTINE
2915,42,TEXAS,407,SAN JACINTO
2916,42,TEXAS,409,SAN PATRICIO
2917,42,TEXAS,411,SAN SABA
2918,42,TEXAS,413,SCHLEICHER
2919,42,TEXAS,415,SCURRY
2920,42,TEXAS,417,SHACKELFORD
2921,42,TEXAS,419,SHELBY
2922,42,TEXAS,421,SHERMAN
2923,42,TEXAS,423,SMITH
2924,42,TEXAS,425,SOMERVELL
2925,42,TEXAS,427,STARR
2926,42,TEXAS,429,STEPHENS
2927,42,TEXAS,431,STERLING
2928,42,TEXAS,433,STONEWALL
2929,42,TEXAS,435,SUTTON
2930,42,TEXAS,437,SWISHER
2931,42,TEXAS,439,TARRANT
2932,42,TEXAS,441,TAYLOR
2933,42,TEXAS,443,TERRELL
2934,42,TEXAS,445,TERRY
2935,42,TEXAS,447,THROCKMORTON
2936,42,TEXAS,449,TITUS
2937,42,TEXAS,451,TOM GREEN
2938,42,TEXAS,453,TRAVIS
2939,42,TEXAS,455,TRINITY
2940,42,TEXAS,457,TYLER
2941,42,TEXAS,459,UPSHUR
2942,42,TEXAS,461,UPTON
2943,42,TEXAS,463,UVALDE
2944,42,TEXAS,465,VAL VERDE
2945,42,TEXAS,467,VAN ZANDT
2946,42,TEXAS,469,VICTORIA
2947,42,TEXAS,471,WALKER
2948,42,TEXAS,473,WALLER
2949,42,TEXAS,475,WARD
2950,42,TEXAS,477,WASHINGTON
2951,42,TEXAS,479,WEBB
2952,42,TEXAS,481,WHARTON
2953,42,TEXAS,483,WHEELER
2954,42,TEXAS,485,WICHITA
2955,42,TEXAS,487,WILBARGER
2956,42,TEXAS,489,WILLACY
2958,42,TEXAS,493,WILSON
2959,42,TEXAS,495,WINKLER
2960,42,TEXAS,497,WISE
2961,42,TEXAS,499,WOOD
2962,42,TEXAS,501,YOAKUM
2963,42,TEXAS,503,YOUNG
2964,42,TEXAS,505,ZAPATA
2965,42,TEXAS,507,ZAVALA
2966,42,TEXAS,600,SOUTH PADRE ISLAND SMALL BLOCK
2967,42,TEXAS,601,NORTH PADRE ISLAND SMALL BLOCK
2968,42,TEXAS,602,MUSTANG ISLAND SMALL BLOCK
2969,42,TEXAS,603,MATAGORDA ISLAND SMALL BLOCK
2970,42,TEXAS,604,BRAZOS SMALL BLOCK
2971,42,TEXAS,605,GALVESTON SMALL BLOCK
2972,42,TEXAS,606,HIGH ISLAND SMALL BLOCK
2973,42,TEXAS,700,SOUTH PADRE ISLAND LARGE BLOCK
2974,42,TEXAS,701,NORTH PADRE ISLAND LARGE BLOCK
2975,42,TEXAS,702,MUSTANG ISLAND LARGE BLOCK
2976,42,TEXAS,703,MATAGORDA ISLAND LARGE BLOCK
2977,42,TEXAS,704,BRAZOS LARGE BLOCK
2978,42,TEXAS,705,BRAZOS SOUTH
2979,42,TEXAS,706,GALVESTON LARGE BLOCK
2980,42,TEXAS,707,GALVESTON SOUTH
2981,42,TEXAS,708,HIGH ISLAND LARGE BLOCK
2982,42,TEXAS,709,HIGH ISLAND SOUTH
2983,42,TEXAS,710,HIGH ISLAND EAST
2984,42,TEXAS,711,HIGH ISLAND EAST & SOUTH
2985,42,TEXAS,712,MUSTANG ISLAND EAST
2986,42,TEXAS,713,NORTH PADRE ISLAND EAST
2987,42,TEXAS,714,SOUTH PADRE ISLAND EAST
2988,42,TEXAS,715,SABINE PASS
2989,43,UTAH,1,BEAVER
2990,43,UTAH,3,BOX ELDER
2991,43,UTAH,5,CACHE
2992,43,UTAH,7,CARBON
2993,43,UTAH,9,DAGGETT
2994,43,UTAH,11,DAVIS
2995,43,UTAH,13,DUCHESNE
2996,43,UTAH,15,EMERY
2997,43,UTAH,17,GARFIELD
2998,43,UTAH,19,GRAND
2999,43,UTAH,21,IRON
3000,43,UTAH,23,JUAB
3001,43,UTAH,25,KANE
3002,43,UTAH,27,MILLARD
3003,43,UTAH,29,MORGAN
3004,43,UTAH,31,PIUTE
3005,43,UTAH,33,RICH
3006,43,UTAH,35,SALT LAKE
3007,43,UTAH,37,SAN JUAN
3008,43,UTAH,39,SANPETE
3010,43,UTAH,43,SUMMIT
3011,43,UTAH,45,TOOELE
3012,43,UTAH,47,UINTAH
3013,43,UTAH,49,UTAH
3014,43,UTAH,51,WASATCH
3015,43,UTAH,53,WASHINGTON
3016,43,UTAH,55,WAYNE
3017,43,UTAH,57,WEBER
3018,44,VERMONT,1,ADDISON
3019,44,VERMONT,3,BENNINGTON
3020,44,VERMONT,5,CALEDONIA
3021,44,VERMONT,7,CHITTENDEN
3022,44,VERMONT,9,ESSEX
3023,44,VERMONT,11,FRANKLIN
3024,44,VERMONT,13,GRAND ISLE
3025,44,VERMONT,15,LAMOILLE
3026,44,VERMONT,17,ORANGE
3027,44,VERMONT,19,ORLEANS
3028,44,VERMONT,21,RUTLAND
3029,44,VERMONT,23,WASHINGTON
3030,44,VERMONT,25,WINDHAM
3031,44,VERMONT,27,WINDSOR
3032,45,VIRGINIA,1,ACCOMACK
3033,45,VIRGINIA,3,ALBEMARLE
3034,45,VIRGINIA,5,ALLEGHANY
3035,45,VIRGINIA,7,AMELIA
3036,45,VIRGINIA,9,AMHERST
3037,45,VIRGINIA,11,APPOMATTOX
3038,45,VIRGINIA,13,ARLINGTON
3039,45,VIRGINIA,15,AUGUSTA
3040,45,VIRGINIA,17,BATH
3041,45,VIRGINIA,19,BEDFORD
3042,45,VIRGINIA,21,BLAND
3043,45,VIRGINIA,23,BOTETOURT
3044,45,VIRGINIA,25,BRUNSWICK
3045,45,VIRGINIA,27,BUCHANAN
3046,45,VIRGINIA,29,BUCKINGHAM
3047,45,VIRGINIA,31,CAMPBELL
3048,45,VIRGINIA,33,CAROLINE
3049,45,VIRGINIA,35,CARROLL
3050,45,VIRGINIA,37,CHARLES CITY
3051,45,VIRGINIA,39,CHARLOTTE
3052,45,VIRGINIA,41,CHESTERFIELD
3053,45,VIRGINIA,43,CLARKE
3054,45,VIRGINIA,45,CRAIG
3055,45,VIRGINIA,47,CULPEPER
3056,45,VIRGINIA,49,CUMBERLAND
3057,45,VIRGINIA,51,DICKENSON
3058,45,VIRGINIA,53,DINWIDDIE
3059,45,VIRGINIA,57,ESSEX
3060,45,VIRGINIA,59,FAIRFAX
3062,45,VIRGINIA,63,FLOYD
3063,45,VIRGINIA,65,FLUVANNA
3064,45,VIRGINIA,67,FRANKLIN
3065,45,VIRGINIA,69,FREDERICK
3066,45,VIRGINIA,71,GILES
3067,45,VIRGINIA,73,GLOUCESTER
3068,45,VIRGINIA,75,GOOCHLAND
3069,45,VIRGINIA,77,GRAYSON
3070,45,VIRGINIA,79,GREENE
3071,45,VIRGINIA,81,GREENSVILLE
3072,45,VIRGINIA,83,HALIFAX
3073,45,VIRGINIA,85,HANOVER
3074,45,VIRGINIA,87,HENRICO
3075,45,VIRGINIA,89,HENRY
3076,45,VIRGINIA,91,HIGHLAND
3077,45,VIRGINIA,93,ISLE OF WIGHT
3078,45,VIRGINIA,95,JAMES CITY
3079,45,VIRGINIA,97,KING AND QUEEN
3080,45,VIRGINIA,99,KING GEORGE
3081,45,VIRGINIA,101,KING WILLIAM
3082,45,VIRGINIA,103,LANCASTER
3083,45,VIRGINIA,105,LEE
3084,45,VIRGINIA,107,LOUDOUN
3085,45,VIRGINIA,109,LOUISA
3086,45,VIRGINIA,110,CURRITUCK SOUND
3087,45,VIRGINIA,111,LUNENBURG
3088,45,VIRGINIA,113,MADISON
3089,45,VIRGINIA,115,MATHEWS
3090,45,VIRGINIA,117,MECKLENBURG
3091,45,VIRGINIA,119,MIDDLESEX
3092,45,VIRGINIA,121,MONTGOMERY
3093,45,VIRGINIA,123,NANSEMOND
3094,45,VIRGINIA,125,NELSON
3095,45,VIRGINIA,127,NEW KENT
3096,45,VIRGINIA,129,NORFOLK
3097,45,VIRGINIA,131,NORTHAMPTON
3098,45,VIRGINIA,133,NORTHUMBERLAND
3099,45,VIRGINIA,135,NOTTOWAY
3100,45,VIRGINIA,137,ORANGE
3101,45,VIRGINIA,139,PAGE
3102,45,VIRGINIA,141,PATRICK
3103,45,VIRGINIA,143,PITTSYLVANIA
3104,45,VIRGINIA,145,POWHATAN
3105,45,VIRGINIA,147,PRINCE EDWARD
3106,45,VIRGINIA,149,PRINCE GEORGE
3107,45,VIRGINIA,151,VIRGINIA BEACH
3108,45,VIRGINIA,153,PRINCE WILLIAM
3109,45,VIRGINIA,155,PULASKI
3110,45,VIRGINIA,157,RAPPAHANNOCK
3111,45,VIRGINIA,159,RICHMOND
3112,45,VIRGINIA,161,ROANOKE
3114,45,VIRGINIA,165,ROCKINGHAM
3115,45,VIRGINIA,167,RUSSELL
3116,45,VIRGINIA,169,SCOTT
3117,45,VIRGINIA,171,SHENANDOAH
3118,45,VIRGINIA,173,SMYTH
3119,45,VIRGINIA,175,SOUTHAMPTON
3120,45,VIRGINIA,177,SPOTSYLVANIA
3121,45,VIRGINIA,179,STAFFORD
3122,45,VIRGINIA,181,SURRY
3123,45,VIRGINIA,183,SUSSEX
3124,45,VIRGINIA,185,TAZEWELL
3125,45,VIRGINIA,187,WARREN
3126,45,VIRGINIA,191,WASHINGTON
3127,45,VIRGINIA,193,WESTMORELAND
3128,45,VIRGINIA,195,WISE
3129,45,VIRGINIA,197,WYTHE
3130,45,VIRGINIA,199,YORK
3131,45,VIRGINIA,201,ACCOMACK OFFSHORE
3132,45,VIRGINIA,331,NORTHAMPTON OFFSHORE
3133,45,VIRGINIA,351,VIRGINIA BEACH OFFSHORE
3134,45,VIRGINIA,399,YORK OFFSHORE
3135,45,VIRGINIA,510,ALEXANDRIA CITY
3136,45,VIRGINIA,515,BEDFORD CITY
3137,45,VIRGINIA,520,BRISTOL CITY
3138,45,VIRGINIA,530,BUENA VISTA CITY
3139,45,VIRGINIA,540,CHARLOTTESVILLE CITY
3140,45,VIRGINIA,550,CHESAPEAKE CITY
3141,45,VIRGINIA,560,CLIFTON FORGE CITY
3142,45,VIRGINIA,570,COLONIAL HEIGHTS CITY
3143,45,VIRGINIA,580,COVINGTON CITY
3144,45,VIRGINIA,590,DANVILLE CITY
3145,45,VIRGINIA,595,EMPORIA CITY
3146,45,VIRGINIA,600,FAIRFAX CITY
3147,45,VIRGINIA,610,FALLS CHURCH CITY
3148,45,VIRGINIA,620,FRANKLIN CITY
3149,45,VIRGINIA,630,FREDERICKSBURG CITY
3150,45,VIRGINIA,640,GALAX CITY
3151,45,VIRGINIA,650,HAMPTON CITY
3152,45,VIRGINIA,660,HARRISONBURG CITY
3153,45,VIRGINIA,670,HOPEWELL CITY
3154,45,VIRGINIA,678,LEXINGTON CITY
3155,45,VIRGINIA,680,LYNCHBURG CITY
3156,45,VIRGINIA,683,MANASSAS CITY
3157,45,VIRGINIA,685,MANASSAS PARK CITY
3158,45,VIRGINIA,690,MARTINSVILLE CITY
3159,45,VIRGINIA,700,NEWPORT NEWS CITY
3160,45,VIRGINIA,710,NORFOLK CITY
3161,45,VIRGINIA,720,NORTON CITY
